36 1765364766 2248816.000000 10 2248816.000000 2248816.000000 2248816.000000
36 1765364771 324325.400000 8 324325.400000 324325.400000 324325.400000
36 1765364781 1914329.800000 7 1914329.800000 1914329.800000 1914329.800000
36 1765364786 119314.400000 7 119314.400000 119314.400000 119314.400000
36 1765364791 50.800000 1 50.800000 50.800000 50.800000
36 1765364796 459723.000000 3 459723.000000 459723.000000 459723.000000
36 1765364801 1397178.400000 8 1397178.400000 1397178.400000 1397178.400000
36 1765364806 94940.800000 7 94940.800000 94940.800000 94940.800000
36 1765364811 228727.400000 1 228727.400000 228727.400000 228727.400000
36 1765364816 1787481.200000 8 1787481.200000 1787481.200000 1787481.200000
36 1765364821 209142.000000 8 209142.000000 209142.000000 209142.000000
36 1765364831 937638.400000 4 937638.400000 937638.400000 937638.400000
36 1765364836 967437.400000 8 967437.400000 967437.400000 967437.400000
36 1765364841 216928.400000 5 216928.400000 216928.400000 216928.400000
36 1765364851 1136663.200000 7 1136663.200000 1136663.200000 1136663.200000
36 1765364856 418312.200000 5 418312.200000 418312.200000 418312.200000
36 1765364861 426563.200000 3 426563.200000 426563.200000 426563.200000
36 1765364866 233784.000000 2 233784.000000 233784.000000 233784.000000
36 1765364871 651338.800000 6 651338.800000 651338.800000 651338.800000
36 1765364876 280058.600000 3 280058.600000 280058.600000 280058.600000
36 1765364886 950058.400000 5 950058.400000 950058.400000 950058.400000
36 1765364891 661479.400000 6 661479.400000 661479.400000 661479.400000
36 1765364896 271885.400000 3 271885.400000 271885.400000 271885.400000
36 1765364901 482140.800000 3 482140.800000 482140.800000 482140.800000
36 1765364906 993314.000000 6 993314.000000 993314.000000 993314.000000
36 1765364911 404759.800000 6 404759.800000 404759.800000 404759.800000
36 1765364921 987791.000000 6 987791.000000 987791.000000 987791.000000
36 1765364926 689887.200000 8 689887.200000 689887.200000 689887.200000
36 1765364931 180317.000000 4 180317.000000 180317.000000 180317.000000
36 1765364936 323326.400000 2 323326.400000 323326.400000 323326.400000
36 1765364941 1178301.800000 6 1178301.800000 1178301.800000 1178301.800000
36 1765364946 207527.000000 8 207527.000000 207527.000000 207527.000000
36 1765364951 108033.000000 2 108033.000000 108033.000000 108033.000000
36 1765364956 626125.200000 6 626125.200000 626125.200000 626125.200000
36 1765364961 207889.000000 4 207889.000000 207889.000000 207889.000000
36 1765364966 262015.600000 4 262015.600000 262015.600000 262015.600000
36 1765364971 585332.400000 4 585332.400000 585332.400000 585332.400000
36 1765364976 296178.600000 4 296178.600000 296178.600000 296178.600000
36 1765364981 54149.400000 2 54149.400000 54149.400000 54149.400000
36 1765364986 771504.600000 3 771504.600000 771504.600000 771504.600000
36 1765364991 502951.200000 5 502951.200000 502951.200000 502951.200000
36 1765364996 69938.600000 4 69938.600000 69938.600000 69938.600000
36 1765365001 353894.600000 4 353894.600000 353894.600000 353894.600000
36 1765365006 432953.000000 5 432953.000000 432953.000000 432953.000000
36 1765365011 279324.800000 6 279324.800000 279324.800000 279324.800000
36 1765365016 3327.600000 2 3327.600000 3327.600000 3327.600000
36 1765365021 470038.400000 4 470038.400000 470038.400000 470038.400000
36 1765365026 331378.000000 4 331378.000000 331378.000000 331378.000000
36 1765365031 102554.800000 4 102554.800000 102554.800000 102554.800000
36 1765365036 240744.400000 5 240744.400000 240744.400000 240744.400000
36 1765365041 357608.000000 5 357608.000000 357608.000000 357608.000000
36 1765365051 280861.000000 3 280861.000000 280861.000000 280861.000000
36 1765365056 191073.200000 4 191073.200000 191073.200000 191073.200000
36 1765365061 241697.200000 3 241697.200000 241697.200000 241697.200000
36 1765365066 570832.400000 5 570832.400000 570832.400000 570832.400000
36 1765365071 370.400000 1 370.400000 370.400000 370.400000
36 1765365076 290325.000000 3 290325.000000 290325.000000 290325.000000
36 1765365081 5051.400000 2 5051.400000 5051.400000 5051.400000
36 1765365086 369116.800000 2 369116.800000 369116.800000 369116.800000
36 1765365091 822687.800000 3 822687.800000 822687.800000 822687.800000
36 1765365096 16669.200000 5 16669.200000 16669.200000 16669.200000
36 1765365101 6553.600000 2 6553.600000 6553.600000 6553.600000
36 1765365106 537148.600000 3 537148.600000 537148.600000 537148.600000
36 1765365111 298831.400000 3 298831.400000 298831.400000 298831.400000
36 1765365116 50.800000 1 50.800000 50.800000 50.800000
36 1765365126 433637.400000 2 433637.400000 433637.400000 433637.400000
36 1765365131 116856.400000 2 116856.400000 116856.400000 116856.400000
36 1765365166 9830.400000 1 9830.400000 9830.400000 9830.400000
36 1765365176 4674.600000 1 4674.600000 4674.600000 4674.600000
