47 1765364921 1.000000 1 1.000000 1.000000 1.000000
50 1765364968 1.000000 1 1.000000 1.000000 1.000000
50 1765365073 2.000000 1 2.000000 2.000000 2.000000
50 1765365077 1.000000 1 1.000000 1.000000 1.000000
47 1765365079 0.000000 1 0.000000 0.000000 0.000000
47 1765365116 1.000000 1 1.000000 1.000000 1.000000
47 1765365116 0.000000 1 0.000000 0.000000 0.000000
50 1765365122 0.000000 1 0.000000 0.000000 0.000000
50 1765365124 1.000000 1 1.000000 1.000000 1.000000
50 1765365124 0.000000 1 0.000000 0.000000 0.000000
50 1765365176 1.000000 1 1.000000 1.000000 1.000000
50 1765365176 0.000000 1 0.000000 0.000000 0.000000
50 1765365201 1.000000 1 1.000000 1.000000 1.000000
50 1765365201 0.000000 1 0.000000 0.000000 0.000000
