36 1765366735 258218.600000 1 258218.600000 258218.600000 258218.600000
36 1765366740 19365.600000 1 19365.600000 19365.600000 19365.600000
36 1765366755 203.200000 1 203.200000 203.200000 203.200000
36 1765366765 180794.000000 1 180794.000000 180794.000000 180794.000000
36 1765366770 352.600000 1 352.600000 352.600000 352.600000
36 1765366775 50517.000000 1 50517.000000 50517.000000 50517.000000
36 1765366795 3276.800000 1 3276.800000 3276.800000 3276.800000
36 1765366810 3276.800000 1 3276.800000 3276.800000 3276.800000
36 1765366820 3276.800000 1 3276.800000 3276.800000 3276.800000
36 1765366830 3276.800000 1 3276.800000 3276.800000 3276.800000
36 1765366855 2452838.200000 10 2452838.200000 2452838.200000 2452838.200000
36 1765366860 323009.600000 10 323009.600000 323009.600000 323009.600000
36 1765366870 1004517.600000 4 1004517.600000 1004517.600000 1004517.600000
36 1765366875 1633264.600000 10 1633264.600000 1633264.600000 1633264.600000
36 1765366880 116890.800000 6 116890.800000 116890.800000 116890.800000
36 1765366885 21176.000000 1 21176.000000 21176.000000 21176.000000
36 1765366890 2297840.000000 10 2297840.000000 2297840.000000 2297840.000000
36 1765366895 371308.200000 10 371308.200000 371308.200000 371308.200000
36 1765366900 331411.800000 3 331411.800000 331411.800000 331411.800000
36 1765366905 1560573.800000 8 1560573.800000 1560573.800000 1560573.800000
36 1765366910 292191.600000 8 292191.600000 292191.600000 292191.600000
36 1765366915 776597.400000 5 776597.400000 776597.400000 776597.400000
36 1765366920 1001117.400000 7 1001117.400000 1001117.400000 1001117.400000
36 1765366925 579503.400000 6 579503.400000 579503.400000 579503.400000
36 1765366930 380384.200000 4 380384.200000 380384.200000 380384.200000
36 1765366935 535594.200000 3 535594.200000 535594.200000 535594.200000
36 1765366940 988773.600000 6 988773.600000 988773.600000 988773.600000
36 1765366945 578631.000000 9 578631.000000 578631.000000 578631.000000
36 1765366950 221577.800000 2 221577.800000 221577.800000 221577.800000
36 1765366955 764333.000000 5 764333.000000 764333.000000 764333.000000
36 1765366960 654956.600000 8 654956.600000 654956.600000 654956.600000
36 1765366965 394646.600000 7 394646.600000 394646.600000 394646.600000
36 1765366970 527505.800000 8 527505.800000 527505.800000 527505.800000
36 1765366975 563812.600000 7 563812.600000 563812.600000 563812.600000
36 1765366980 449113.800000 7 449113.800000 449113.800000 449113.800000
36 1765366985 366754.000000 6 366754.000000 366754.000000 366754.000000
