1 1765366731 0.000000 1 0.000000 0.000000 0.000000
2 1765366731 0.000000 1 0.000000 0.000000 0.000000
3 1765366731 0.000000 1 0.000000 0.000000 0.000000
4 1765366731 0.000000 1 0.000000 0.000000 0.000000
1 1765366732 0.000000 1 0.000000 0.000000 0.000000
2 1765366732 0.000000 1 0.000000 0.000000 0.000000
3 1765366732 0.000000 1 0.000000 0.000000 0.000000
4 1765366732 0.000000 1 0.000000 0.000000 0.000000
1 1765366733 1.000000 1 1.000000 1.000000 1.000000
2 1765366733 0.000000 1 0.000000 0.000000 0.000000
3 1765366733 0.000000 1 0.000000 0.000000 0.000000
4 1765366733 0.000000 1 0.000000 0.000000 0.000000
1 1765366734 1.000000 1 1.000000 1.000000 1.000000
2 1765366734 0.000000 1 0.000000 0.000000 0.000000
3 1765366734 0.000000 1 0.000000 0.000000 0.000000
4 1765366734 0.000000 1 0.000000 0.000000 0.000000
1 1765366735 1.000000 1 1.000000 1.000000 1.000000
2 1765366735 0.000000 1 0.000000 0.000000 0.000000
3 1765366735 0.000000 1 0.000000 0.000000 0.000000
4 1765366735 0.000000 1 0.000000 0.000000 0.000000
1 1765366736 1.000000 1 1.000000 1.000000 1.000000
2 1765366736 0.000000 1 0.000000 0.000000 0.000000
3 1765366736 0.000000 1 0.000000 0.000000 0.000000
4 1765366736 0.000000 1 0.000000 0.000000 0.000000
1 1765366737 1.000000 1 1.000000 1.000000 1.000000
2 1765366737 0.000000 1 0.000000 0.000000 0.000000
3 1765366737 0.000000 1 0.000000 0.000000 0.000000
4 1765366737 0.000000 1 0.000000 0.000000 0.000000
1 1765366738 1.000000 1 1.000000 1.000000 1.000000
2 1765366738 0.000000 1 0.000000 0.000000 0.000000
3 1765366738 0.000000 1 0.000000 0.000000 0.000000
4 1765366738 0.000000 1 0.000000 0.000000 0.000000
1 1765366739 1.000000 1 1.000000 1.000000 1.000000
2 1765366739 0.000000 1 0.000000 0.000000 0.000000
3 1765366739 0.000000 1 0.000000 0.000000 0.000000
4 1765366739 0.000000 1 0.000000 0.000000 0.000000
1 1765366740 1.000000 1 1.000000 1.000000 1.000000
2 1765366740 0.000000 1 0.000000 0.000000 0.000000
3 1765366740 0.000000 1 0.000000 0.000000 0.000000
4 1765366740 0.000000 1 0.000000 0.000000 0.000000
1 1765366741 1.000000 1 1.000000 1.000000 1.000000
2 1765366741 0.000000 1 0.000000 0.000000 0.000000
3 1765366741 0.000000 1 0.000000 0.000000 0.000000
4 1765366741 0.000000 1 0.000000 0.000000 0.000000
1 1765366742 1.000000 1 1.000000 1.000000 1.000000
2 1765366742 0.000000 1 0.000000 0.000000 0.000000
3 1765366742 0.000000 1 0.000000 0.000000 0.000000
4 1765366742 0.000000 1 0.000000 0.000000 0.000000
1 1765366743 1.000000 1 1.000000 1.000000 1.000000
2 1765366743 0.000000 1 0.000000 0.000000 0.000000
3 1765366743 0.000000 1 0.000000 0.000000 0.000000
4 1765366743 0.000000 1 0.000000 0.000000 0.000000
1 1765366744 1.000000 1 1.000000 1.000000 1.000000
2 1765366744 0.000000 1 0.000000 0.000000 0.000000
3 1765366744 0.000000 1 0.000000 0.000000 0.000000
4 1765366744 0.000000 1 0.000000 0.000000 0.000000
1 1765366745 1.000000 1 1.000000 1.000000 1.000000
2 1765366745 0.000000 1 0.000000 0.000000 0.000000
3 1765366745 0.000000 1 0.000000 0.000000 0.000000
4 1765366745 0.000000 1 0.000000 0.000000 0.000000
1 1765366746 1.000000 1 1.000000 1.000000 1.000000
2 1765366746 0.000000 1 0.000000 0.000000 0.000000
3 1765366746 0.000000 1 0.000000 0.000000 0.000000
4 1765366746 0.000000 1 0.000000 0.000000 0.000000
1 1765366747 1.000000 1 1.000000 1.000000 1.000000
2 1765366747 0.000000 1 0.000000 0.000000 0.000000
3 1765366747 0.000000 1 0.000000 0.000000 0.000000
4 1765366747 0.000000 1 0.000000 0.000000 0.000000
1 1765366748 1.000000 1 1.000000 1.000000 1.000000
2 1765366748 0.000000 1 0.000000 0.000000 0.000000
3 1765366748 0.000000 1 0.000000 0.000000 0.000000
4 1765366748 0.000000 1 0.000000 0.000000 0.000000
1 1765366749 1.000000 1 1.000000 1.000000 1.000000
2 1765366749 0.000000 1 0.000000 0.000000 0.000000
3 1765366749 0.000000 1 0.000000 0.000000 0.000000
4 1765366749 0.000000 1 0.000000 0.000000 0.000000
1 1765366750 1.000000 1 1.000000 1.000000 1.000000
2 1765366750 0.000000 1 0.000000 0.000000 0.000000
3 1765366750 0.000000 1 0.000000 0.000000 0.000000
4 1765366750 0.000000 1 0.000000 0.000000 0.000000
1 1765366751 1.000000 1 1.000000 1.000000 1.000000
2 1765366751 0.000000 1 0.000000 0.000000 0.000000
3 1765366751 0.000000 1 0.000000 0.000000 0.000000
4 1765366751 0.000000 1 0.000000 0.000000 0.000000
1 1765366752 1.000000 1 1.000000 1.000000 1.000000
2 1765366752 0.000000 1 0.000000 0.000000 0.000000
3 1765366752 0.000000 1 0.000000 0.000000 0.000000
4 1765366752 0.000000 1 0.000000 0.000000 0.000000
1 1765366753 1.000000 1 1.000000 1.000000 1.000000
2 1765366753 0.000000 1 0.000000 0.000000 0.000000
3 1765366753 0.000000 1 0.000000 0.000000 0.000000
4 1765366753 0.000000 1 0.000000 0.000000 0.000000
1 1765366754 1.000000 1 1.000000 1.000000 1.000000
2 1765366754 0.000000 1 0.000000 0.000000 0.000000
3 1765366754 0.000000 1 0.000000 0.000000 0.000000
4 1765366754 0.000000 1 0.000000 0.000000 0.000000
1 1765366755 1.000000 1 1.000000 1.000000 1.000000
2 1765366755 0.000000 1 0.000000 0.000000 0.000000
3 1765366755 0.000000 1 0.000000 0.000000 0.000000
4 1765366755 0.000000 1 0.000000 0.000000 0.000000
1 1765366756 1.000000 1 1.000000 1.000000 1.000000
2 1765366756 0.000000 1 0.000000 0.000000 0.000000
3 1765366756 0.000000 1 0.000000 0.000000 0.000000
4 1765366756 0.000000 1 0.000000 0.000000 0.000000
1 1765366757 1.000000 1 1.000000 1.000000 1.000000
2 1765366757 0.000000 1 0.000000 0.000000 0.000000
3 1765366757 0.000000 1 0.000000 0.000000 0.000000
4 1765366757 0.000000 1 0.000000 0.000000 0.000000
1 1765366758 1.000000 1 1.000000 1.000000 1.000000
2 1765366758 0.000000 1 0.000000 0.000000 0.000000
3 1765366758 0.000000 1 0.000000 0.000000 0.000000
4 1765366758 0.000000 1 0.000000 0.000000 0.000000
1 1765366759 1.000000 1 1.000000 1.000000 1.000000
2 1765366759 0.000000 1 0.000000 0.000000 0.000000
3 1765366759 0.000000 1 0.000000 0.000000 0.000000
4 1765366759 0.000000 1 0.000000 0.000000 0.000000
1 1765366760 1.000000 1 1.000000 1.000000 1.000000
2 1765366760 0.000000 1 0.000000 0.000000 0.000000
3 1765366760 0.000000 1 0.000000 0.000000 0.000000
4 1765366760 0.000000 1 0.000000 0.000000 0.000000
1 1765366761 1.000000 1 1.000000 1.000000 1.000000
2 1765366761 0.000000 1 0.000000 0.000000 0.000000
3 1765366761 0.000000 1 0.000000 0.000000 0.000000
4 1765366761 0.000000 1 0.000000 0.000000 0.000000
1 1765366762 1.000000 1 1.000000 1.000000 1.000000
2 1765366762 0.000000 1 0.000000 0.000000 0.000000
3 1765366762 0.000000 1 0.000000 0.000000 0.000000
4 1765366762 0.000000 1 0.000000 0.000000 0.000000
1 1765366763 1.000000 1 1.000000 1.000000 1.000000
2 1765366763 0.000000 1 0.000000 0.000000 0.000000
3 1765366763 0.000000 1 0.000000 0.000000 0.000000
4 1765366763 0.000000 1 0.000000 0.000000 0.000000
1 1765366764 1.000000 1 1.000000 1.000000 1.000000
2 1765366764 0.000000 1 0.000000 0.000000 0.000000
3 1765366764 0.000000 1 0.000000 0.000000 0.000000
4 1765366764 0.000000 1 0.000000 0.000000 0.000000
1 1765366765 1.000000 1 1.000000 1.000000 1.000000
2 1765366765 0.000000 1 0.000000 0.000000 0.000000
3 1765366765 0.000000 1 0.000000 0.000000 0.000000
4 1765366765 0.000000 1 0.000000 0.000000 0.000000
1 1765366766 1.000000 1 1.000000 1.000000 1.000000
2 1765366766 0.000000 1 0.000000 0.000000 0.000000
3 1765366766 0.000000 1 0.000000 0.000000 0.000000
4 1765366766 0.000000 1 0.000000 0.000000 0.000000
1 1765366767 1.000000 1 1.000000 1.000000 1.000000
2 1765366767 0.000000 1 0.000000 0.000000 0.000000
3 1765366767 0.000000 1 0.000000 0.000000 0.000000
4 1765366767 0.000000 1 0.000000 0.000000 0.000000
1 1765366768 1.000000 1 1.000000 1.000000 1.000000
2 1765366768 0.000000 1 0.000000 0.000000 0.000000
3 1765366768 0.000000 1 0.000000 0.000000 0.000000
